"objective_1","objective_2"
"-6.435848236083984","-10.299385070800781"
"-1.4419126510620117","-11.230294227600098"
"-0.9948954582214355","-10.830466270446777"
"-9.66829776763916","-9.81708812713623"
"-1.6387910842895508","-11.835508346557617"
"-3.2647578716278076","-10.15121078491211"
"-8.021964073181152","-11.191977500915527"
"-5.634012222290039","-11.029670715332031"
"-1.902100920677185","-11.833697319030762"
"-5.236880779266357","-11.434505462646484"
